id_histology,id_xenium,overlap,size_pix_histology
91451,51335,19,19
91454,51357,24,24
91455,51358,22,22
91458,51369,25,25
91462,51386,31,31
91465,51389,18,18
91467,51397,28,28
91471,51416,14,14
91472,51417,30,30
91474,51433,54,54
91479,51459,11,16
91480,51453,17,19
91482,51460,15,17
91488,51492,16,18
91491,51498,19,19
91494,51513,54,59
91496,51512,18,18
91500,51544,13,13
91502,51545,11,11
91507,51516,11,11
91508,51543,25,27
91513,51578,9,9
91514,51568,15,15
91516,51577,13,13
91525,51602,26,26
91526,51603,12,13
91529,51630,16,16
91531,51631,33,54
91534,51638,25,26
91535,51653,13,13
91538,51674,28,28
91546,51695,23,23
91552,51731,19,19
91553,51735,22,22
91558,51761,29,38
91562,51730,20,20
91563,51767,26,26
91572,51778,18,18
91577,51803,32,32
91579,51813,42,42
91583,51841,23,25
91585,51852,15,19
91590,51875,9,9
91591,51893,63,70
91596,51902,27,27
91601,51912,18,19
91614,51939,25,25
91617,51957,14,14
91621,51938,22,22
91628,51991,27,28
91635,52015,18,18
91636,52023,24,24
91640,52032,18,18
91647,52053,33,33
91651,52059,29,29
91655,52078,29,29
91658,52084,19,19
91670,52128,20,20
91671,52136,21,21
91674,52129,14,14
91675,52145,8,8
91679,52172,22,24
91685,52180,17,17
91689,52197,26,26
91691,52196,17,17
91692,52206,18,18
91696,52198,26,26
91699,52225,30,30
91706,52247,72,78
91716,52283,20,20
91720,52298,18,18
91726,52348,24,24
91729,52351,63,67
91732,52377,7,7
91738,52387,39,39
91742,52411,22,23
91750,52451,42,43
91751,52450,15,15
91758,52476,12,12
91770,52530,15,15
91773,52540,67,67
91790,52587,22,22
91796,52614,57,79
91799,52615,42,42
91811,52650,19,19
91812,52671,70,74
91814,52670,9,9
91820,52690,30,31
91826,52708,25,25
91842,52750,27,29
91845,52761,41,41
91850,52772,28,28
91851,52773,21,21
91852,52791,16,16
91854,52774,37,41
91860,52811,22,22
91868,52837,23,23
91870,52836,8,8
91881,52883,32,34
91882,52891,18,18
91893,52915,28,28
91894,52916,16,16
91897,52930,21,22
91901,52931,26,26
91926,52977,26,26
91927,52976,17,17
91931,52983,26,26
91949,53030,35,35
91953,53046,21,21
91955,53031,29,29
91967,53084,14,14
91980,53083,33,33
91985,53120,21,21
91990,53140,25,25
92006,53179,17,19
92029,53228,9,9
92033,53235,20,20
92035,53236,9,9
92037,53244,23,23
92051,53285,15,15
92052,53286,20,20
92072,53349,8,8
92074,53364,21,25
92079,53388,9,10
92080,53363,26,26
92081,53382,50,60
92087,53401,17,17
92104,53430,24,24
92119,53484,30,32
92121,53465,14,14
92130,53509,18,18
92136,53532,27,27
92163,53614,18,18
92164,53615,31,31
92170,53616,16,16
92171,53629,35,35
92199,51293,12,20
92207,51346,52,52
92211,51371,98,114
92213,51370,94,95
92214,51337,53,53
92216,51382,58,59
92217,51381,16,16
92219,51399,75,75
92220,51405,21,21
92221,51408,36,36
92222,51418,140,163
92223,51406,18,18
92224,51407,41,41
92228,51441,7,7
92232,51428,31,45
92233,51454,65,65
92236,51455,25,25
92237,51463,54,107
92238,51464,33,33
92241,51477,9,9
92244,51493,46,47
92245,51485,54,54
92246,51499,95,97
92249,51501,18,18
92250,51484,10,10
92251,51519,54,54
92252,51526,41,61
92253,51517,7,7
92254,51525,40,41
92255,51527,19,19
92257,51547,48,71
92262,51535,9,9
92263,51556,64,64
92265,51514,38,38
92266,51557,22,22
92267,51564,28,28
92272,51587,61,64
92273,51586,28,28
92278,51616,117,124
92281,51615,101,106
92282,51608,21,21
92283,51614,33,33
92284,51622,37,50
92285,51639,95,107
92287,51643,14,14
92288,51649,23,24
92289,51644,47,47
92290,51648,12,12
92291,51665,25,43
92295,51654,22,22
92298,51675,30,30
92301,51666,13,13
92302,51688,104,125
92303,51667,16,16
92305,51696,73,73
92306,51681,11,11
92311,51711,23,23
92312,51720,17,17
92313,51722,19,19
92314,51723,48,48
92316,51756,11,11
92317,51755,30,30
92319,51769,18,18
92320,51768,24,24
92321,51792,35,42
92323,51786,8,8
92324,51785,5,5
92326,51804,7,7
92327,51806,37,37
92330,51826,12,12
92331,51805,25,25
92332,51825,17,17
92333,51843,18,18
92335,51842,27,30
92336,51827,2,4
92337,51861,27,27
92338,51853,17,17
92339,51868,9,10
92341,51867,18,18
92342,51876,36,37
92343,51877,37,37
92345,51894,19,19
92348,51907,36,36
92351,51913,102,109
92352,51918,25,25
92353,51929,19,19
92361,51940,23,23
92367,51964,10,10
92368,51963,32,33
92371,51976,21,21
92372,51975,22,22
92373,51987,12,12
92376,51958,50,51
92377,52016,27,27
92378,52009,25,25
92379,52008,9,9
92382,52007,23,23
92383,52035,56,56
92384,52054,109,109
92385,52079,76,102
92388,52070,43,43
92389,52033,13,13
92390,52085,24,24
92392,52110,11,11
92394,52111,9,10
92397,52154,9,9
92398,52162,19,19
92399,52174,52,52
92401,52173,21,21
92404,52187,50,69
92407,52199,45,45
92409,52220,95,97
92410,52188,41,41
92411,52239,7,8
92412,52248,18,18
92414,52258,46,47
92415,52268,51,52
92417,52267,26,34
92418,52257,6,6
92419,52300,57,57
92420,52318,45,57
92421,52299,41,41
92422,52316,14,14
92426,52317,17,17
92428,52327,38,38
92430,52336,13,13
92431,52328,29,35
92433,52352,92,95
92436,52369,14,14
92437,52395,70,70
92438,52413,91,91
92439,52412,22,22
92443,52441,98,100
92448,52462,71,71
92450,52457,25,25
92452,52477,18,20
92453,52478,29,29
92454,52472,42,42
92457,52494,10,10
92458,52486,21,21
92462,52506,48,48
92464,52495,46,46
92466,52434,41,41
92467,52505,10,10
92472,52520,24,25
92477,52496,62,62
92478,52580,17,17
92480,52588,27,27
92481,52604,29,34
92485,52606,30,30
92486,52605,19,19
92487,52635,47,47
92489,52651,46,46
92490,52664,9,9
92492,52672,17,17
92494,52692,40,40
92496,52710,134,147
92497,52691,10,10
92501,52716,18,28
92502,52709,20,20
92503,52728,17,17
92504,52737,40,42
92506,52700,42,43
92508,52751,48,49
92509,52753,25,26
92513,52752,21,21
92515,52802,20,31
92517,52817,13,21
92518,52792,7,7
92520,52812,44,45
92526,52793,25,25
92531,52838,2,2
92533,52839,10,10
92535,52866,21,21
92536,52900,27,30
92537,52892,12,12
92538,52925,61,61
92539,52942,74,77
92540,52917,25,25
92543,52954,110,114
92544,52899,7,7
92551,52960,15,15
92559,52992,61,61
92560,53008,51,80
92562,53007,102,103
92564,53025,63,63
92565,52999,28,28
92567,53026,97,97
92568,53032,25,25
92569,53033,20,20
92570,53034,20,20
92572,53060,70,76
92573,53053,12,12
92575,53065,82,94
92576,53064,47,49
92578,53063,23,23
92579,53085,34,34
92580,53098,61,67
92581,53097,30,30
92582,53146,61,114
92583,53114,53,61
92584,53159,65,130
92585,53121,18,18
92589,53147,23,30
92590,53141,15,15
92592,53155,37,37
92593,53154,20,20
92596,53180,42,42
92599,53205,14,14
92600,53187,51,51
92601,53219,43,45
92603,53173,11,11
92606,53268,8,14
92607,53245,10,10
92611,53303,17,17
92614,53324,43,47
92617,53309,22,22
92620,53335,42,42
92621,53350,167,179
92623,53351,51,51
92626,53370,13,13
92627,53371,34,34
92628,53365,10,10
92629,53366,11,11
92630,53367,14,14
92633,53383,17,17
92634,53384,27,27
92635,53372,11,11
92641,53407,29,29
92643,53421,26,28
92647,53431,15,15
92648,53446,24,24
92650,53479,33,34
92651,53468,63,66
92652,53467,8,9
92653,53466,17,17
92654,53485,14,14
92656,53486,22,22
92657,53498,8,10
92658,53490,34,34
92660,53499,7,7
92661,53521,66,66
92662,53510,21,21
92665,53533,38,41
92666,53535,30,30
92667,53534,57,57
92668,53511,46,46
92669,53547,9,9
92671,53546,38,39
92672,53549,23,23
92673,53558,35,43
92675,53548,11,11
92676,53557,43,43
92680,53580,78,79
92681,53575,13,13
92682,53581,24,24
92687,53609,39,39
92690,53610,18,18
92692,53617,29,30
92693,53618,37,37
92696,53645,32,40
92697,53644,15,16
92700,53697,47,74
92701,53643,31,31
92702,53655,23,23
92704,53665,22,22
92705,53636,17,17
92714,53685,17,18
92720,51347,81,122
92728,60046,14,15
92729,51359,33,46
92730,51363,4,4
92731,51360,139,161
92735,60086,23,23
92736,60091,17,17
92737,51376,18,18
92739,60108,150,153
92740,51391,153,157
92741,51390,20,20
92742,51400,41,61
92744,51409,88,92
92745,51401,76,76
92746,60135,30,33
92748,60134,31,31
92749,51429,20,20
92750,51430,69,70
92751,51461,27,45
92752,60193,125,146
92753,51465,115,117
92757,51471,11,11
92758,51478,51,53
92763,60215,96,96
92766,51520,129,129
92767,60236,24,24
92771,60262,45,45
92772,51558,99,103
92773,60296,79,148
92774,60285,16,17
92775,60272,19,19
92776,51570,66,83
92777,51569,62,63
92779,60318,105,138
92780,51597,68,75
92785,51610,62,62
92786,60330,36,42
92787,51624,127,139
92790,51609,16,16
92791,60331,18,18
92793,51623,93,104
92796,51645,98,126
92797,60351,122,125
92799,51611,50,53
92803,51650,175,178
92807,51676,89,121
92812,51682,50,50
92814,51689,110,116
92817,60404,55,55
92818,51724,77,83
92819,60407,34,34
92823,51741,45,46
92825,60440,21,21
92828,51770,67,67
92832,51749,23,23
92833,60461,31,31
92834,51793,22,26
92835,51787,27,27
92836,60453,11,11
92837,51797,14,14
92838,60498,22,22
92843,51819,46,56
92844,51818,24,24
92845,51828,19,19
92847,51834,27,27
92848,51844,88,88
92850,51854,10,20
92851,51886,25,29
92852,51885,14,14
92854,51878,14,14
92858,51922,21,21
92860,51920,16,17
92861,51914,47,47
92865,51921,15,15
92867,51930,25,25
92868,60603,169,172
92869,60604,25,25
92871,51948,24,24
92872,51966,21,21
92874,51977,15,15
92877,60663,41,54
92878,51992,25,25
92880,52037,28,29
92881,52038,17,17
92882,52017,9,9
92884,52036,21,21
92885,52042,27,27
92887,52060,16,16
92889,52080,27,27
92890,60702,177,179
92891,60697,14,14
92894,52102,29,31
92895,52101,18,20
92897,52112,33,39
92899,52123,24,24
92901,60722,27,27
92904,52155,28,28
92905,52176,56,57
92906,52189,26,26
92909,52190,20,20
92910,52191,20,20
92912,52175,23,30
92913,52200,20,20
92914,52181,8,8
92920,60790,18,18
92921,52250,34,44
92922,60821,35,37
92923,52240,39,39
92924,52232,35,35
92925,52249,6,8
92926,60822,14,14
92927,52241,7,7
92928,52261,41,57
92930,52260,21,21
92933,52259,15,15
92934,52274,21,21
92936,52286,36,37
92937,52284,32,33
92939,60852,22,22
92940,52285,24,25
92941,52301,17,17
92943,52280,14,14
92944,60866,12,12
92946,52337,15,21
92947,60874,35,35
92949,52341,31,31
92950,60902,35,51
92951,52340,26,31
92953,52353,37,37
92955,52354,37,53
92956,52364,16,16
92957,52356,16,16
92958,60911,18,19
92960,52379,36,41
92961,52355,35,35
92962,52370,6,6
92963,52388,22,25
92966,52396,10,13
92967,52397,54,81
92970,60941,41,41
92971,60942,30,30
92973,52406,24,24
92974,52416,47,52
92976,52417,11,11
92977,52414,32,32
92978,52415,18,18
92979,52425,92,96
92980,52435,31,31
92982,52452,50,76
92984,60966,11,11
92985,52424,45,45
92987,60974,38,38
92989,60984,16,23
92992,52473,27,27
92995,52487,71,76
93000,61018,20,20
93001,61029,38,40
93002,52514,29,29
93003,52535,40,54
93006,52488,34,34
93007,61046,24,24
93009,52550,46,49
93010,52541,29,29
93011,52531,19,19
93013,61060,44,46
93014,52563,27,27
93015,52581,21,21
93017,61069,24,32
93018,52589,17,17
93021,52607,22,22
93022,52652,67,102
93024,52624,72,94
93025,52618,7,7
93026,52617,18,21
93027,52625,23,23
93029,52642,23,23
93030,52653,24,24
93033,61117,25,25
93034,61111,25,25
93035,52711,21,37
93036,52665,11,11
93037,52674,23,23
93042,52717,25,25
93043,61163,25,25
93044,61170,12,12
93045,52740,21,21
93046,52754,20,20
93047,61185,11,11
93048,52762,32,32
93049,52776,14,14
93052,61246,33,36
93053,52813,21,21
93054,52823,20,26
93055,61233,13,13
93056,61239,9,9
93057,52822,28,28
93058,52818,53,53
93062,61247,21,21
93064,52859,34,34
93065,52876,33,33
93066,52829,58,58
93067,61294,13,13
93068,61293,23,23
93069,61276,19,19
93070,52884,16,16
93073,61304,13,13
93074,52902,26,26
93075,61310,16,16
93076,61309,4,4
93077,52908,32,34
93078,52918,45,46
93080,61326,22,22
93081,61327,20,20
93082,52909,13,13
93085,52919,41,41
93088,61340,25,25
93089,52932,10,10
93091,52955,29,29
93092,52947,10,10
93094,61348,22,30
93095,61347,24,24
93096,52961,21,21
93100,61370,12,12
93101,52979,22,24
93102,61369,17,17
93103,52984,15,21
93104,61379,22,22
93105,61378,23,23
93108,52988,39,39
93109,61393,15,15
93110,52980,37,37
93114,53000,23,23
93116,53009,121,121
93117,53016,119,122
93118,61410,6,6
93120,61422,54,54
93121,61423,17,24
93122,61418,9,9
93123,53027,74,75
93129,53047,25,29
93132,61432,16,16
93133,61449,23,23
93135,53051,36,36
93137,53061,59,63
93139,61464,13,14
93140,53054,16,16
93141,53077,31,32
93142,53078,13,14
93147,53126,41,53
93148,61491,33,33
93151,53125,6,6
93152,61510,18,18
93154,53130,21,21
93155,53148,84,86
93156,61517,7,7
93159,61519,18,19
93160,61520,23,23
93162,61518,17,18
93167,61528,15,15
93168,53166,61,109
93169,61543,22,22
93172,53195,114,138
93174,53174,5,5
93178,53196,21,24
93179,61564,12,12
93182,61574,64,101
93183,61565,20,20
93184,53230,32,37
93185,61580,20,26
93186,61579,15,15
93188,61587,33,33
93190,53238,27,28
93194,61603,12,12
93195,53269,49,72
93196,53252,38,38
93198,53237,63,63
93199,53258,48,53
93200,53211,13,13
93201,53287,23,23
93204,53297,16,17
93205,61627,13,13
93206,61615,15,15
93207,61637,46,47
93209,53278,18,18
93210,61641,20,20
93211,53319,13,14
93213,53304,10,10
93215,53336,18,18
93216,61670,14,14
93220,53357,8,8
93221,53358,52,52
93222,61694,15,15
93223,61695,21,21
93225,53373,48,51
93228,61712,34,36
93231,53413,97,98
93235,53414,71,73
93239,61732,24,24
93243,53408,26,35
93245,61738,32,32
93246,61754,8,9
93247,53452,14,20
93248,61747,57,57
93249,53460,54,54
93252,53469,17,17
93255,61781,12,12
93256,61782,21,21
93258,53512,62,65
93261,53528,52,58
93263,61798,55,69
93265,53500,9,9
93269,61821,11,11
93270,53566,52,77
93271,53567,13,17
93273,61828,22,24
93274,61797,49,54
93275,53571,98,112
93277,61817,21,21
93279,61838,18,18
93283,53597,71,107
93285,53619,27,27
93289,53630,14,14
93290,53639,39,39
93293,61889,21,21
93294,61888,94,99
93295,53640,11,11
93296,53667,47,47
93298,53638,80,88
93299,61896,29,29
93305,60057,27,32
93319,60078,148,149
93320,60082,26,26
93324,60092,16,16
93325,60079,55,60
93329,60120,68,68
93330,60112,31,31
93331,60118,76,90
93335,60119,3,3
93336,60129,47,47
93338,60159,61,88
93339,60147,14,14
93341,60152,51,51
93344,60158,21,21
93345,60160,32,32
93346,60161,56,61
93351,60181,37,38
93362,60220,83,100
93363,60221,57,61
93366,60243,45,66
93367,60209,35,35
93368,60252,46,59
93371,60208,39,39
93372,60238,78,78
93373,60237,64,64
93379,60263,60,79
93380,60273,25,30
93386,60291,129,140
93389,60297,16,16
93390,60298,34,34
93391,60299,65,65
93393,60300,32,32
93395,60309,145,152
93397,60325,40,40
93399,60323,11,11
93400,60324,16,16
93406,60352,28,28
93407,60332,42,42
93409,60357,28,29
93412,60365,33,33
93413,60364,21,21
93414,60366,18,18
93416,60363,29,29
93417,60372,39,41
93418,60374,23,23
93419,60380,26,26
93422,60373,25,25
93425,60371,17,17
93426,60392,21,21
93428,60400,28,28
93429,60395,20,20
93430,60399,34,34
93433,60393,10,10
93434,60409,47,52
93435,60405,43,43
93437,60417,15,15
93440,60408,25,25
93441,60423,12,12
93442,60422,37,37
93443,60433,17,17
93444,60434,24,24
93446,60442,26,30
93447,60441,9,9
93448,60447,48,49
93449,60446,46,46
93450,60448,23,23
93451,60454,25,25
93453,60468,13,13
93456,60499,25,25
93458,60503,18,18
93459,60509,29,29
93460,60508,22,22
93461,60523,16,16
93463,60529,22,25
93464,60516,24,24
93465,60524,16,16
93467,60530,19,19
93469,60536,22,22
93470,60535,18,18
93473,60543,22,22
93475,60550,22,22
93476,60542,16,16
93478,60551,28,28
93479,60548,33,33
93481,60544,7,7
93483,60549,16,16
93485,60573,8,9
93486,60577,26,26
93489,60578,20,20
93490,60579,23,23
93492,60589,20,20
93493,60607,20,24
93494,60591,41,41
93495,60588,17,17
93496,60590,15,15
93497,60605,15,15
93498,60612,69,72
93499,60606,25,25
93500,60613,19,19
93501,60619,13,13
93505,60618,17,17
93506,60623,19,19
93507,60633,26,26
93508,60626,14,14
93509,60620,26,26
93510,60624,53,57
93511,60625,21,21
93512,60645,49,80
93514,60634,23,23
93517,60635,36,36
93519,60622,15,22
93520,60640,25,25
93521,60655,28,28
93523,60656,31,31
93526,60649,15,15
93527,60639,11,11
93528,60664,18,18
93529,60650,8,8
93531,60671,17,20
93533,60665,15,15
93534,60681,8,8
93535,60682,10,10
93536,60680,8,8
93538,60683,27,27
93539,60698,53,68
93540,60690,16,17
93541,60691,11,11
93542,60689,22,22
93548,60709,17,17
93553,60716,16,16
93555,60723,18,18
93556,60710,19,19
93557,60724,19,19
93558,60728,43,43
93560,60699,23,23
93563,60729,18,18
93564,60744,26,26
93565,60746,21,21
93567,60739,9,9
93569,60745,19,19
93571,60747,24,24
93572,60759,30,31
93575,60760,19,19
93576,60762,21,21
93577,60766,18,18
93578,60773,24,24
93579,60761,32,32
93580,60780,17,17
93581,60752,17,19
93582,60779,19,19
93584,60791,9,9
93586,60799,36,36
93587,60804,21,21
93588,60797,18,18
93589,60798,21,21
93590,60810,28,32
93592,60796,13,13
93593,60805,2,2
93595,60823,17,17
93598,60811,16,16
93599,60825,60,60
93601,60832,32,32
93604,60837,12,12
93606,60840,20,20
93608,60818,20,21
93609,60839,32,32
93610,60847,14,14
93612,60853,29,31
93614,60831,29,29
93615,60855,35,35
93617,60824,14,14
93618,60846,8,8
93621,60863,14,14
93622,60864,47,47
93627,60868,28,28
93628,60854,7,7
93629,60869,23,23
93632,60875,24,24
93634,60880,17,17
93636,60890,8,8
93637,60883,21,21
93638,60881,18,18
93640,60891,11,11
93642,60895,13,13
93650,60904,22,22
93651,60920,26,35
93653,60908,22,22
93655,60914,5,5
93656,60912,19,19
93657,60919,30,32
93659,60921,18,18
93660,60923,19,19
93662,60903,26,26
93663,60913,17,17
93666,60907,16,29
93668,60937,18,20
93669,60927,29,29
93674,60938,22,22
93675,60922,20,20
93676,60946,11,11
93680,60953,22,22
93683,60960,15,15
93684,60955,24,24
93687,60961,14,14
93688,60967,20,20
93689,60968,22,22
93690,60975,25,25
93693,60987,24,24
93694,60990,14,14
93696,60986,24,24
93697,60991,20,20
93700,61000,18,18
93702,61012,27,29
93703,61011,18,18
93704,61013,16,16
93705,61010,17,26
93707,61001,11,12
93708,60985,8,8
93709,61025,15,15
93710,61020,26,26
93711,61021,24,24
93712,61019,21,21
93715,61024,16,16
93716,61030,11,11
93718,61036,16,16
93719,61032,26,26
93720,61031,9,11
93722,61042,20,20
93726,61041,5,9
93727,61049,29,29
93728,61050,21,23
93730,61066,19,19
93731,61062,21,21
93732,61061,13,13
93734,61076,21,21
93735,61077,23,23
93736,61071,10,10
93737,61075,10,11
93738,61079,18,18
93739,61083,19,19
93741,61082,13,13
93744,61084,19,19
93745,61090,15,15
93746,61070,6,6
93748,61093,27,27
93749,61085,10,10
93750,61081,11,11
93751,61098,41,41
93753,61099,32,36
93754,61100,26,26
93756,61124,25,48
93757,61094,15,15
93758,61107,23,23
93760,61112,18,19
93761,61113,23,23
93763,61118,15,15
93764,61106,19,19
93766,61119,6,6
93767,61131,22,22
93769,61157,32,44
93770,61137,29,29
93771,61148,10,13
93773,61147,20,20
93774,61158,23,23
93775,61142,7,7
93776,61146,17,17
93777,61149,19,19
93778,61165,21,21
93779,61164,16,16
93781,61171,18,18
93782,61181,19,20
93784,61201,43,58
93785,61176,22,22
93789,61193,16,16
93791,61180,22,23
93793,61194,7,7
93794,61203,27,28
93795,61209,12,13
93797,61218,36,36
93798,61208,19,19
93799,61186,20,21
93800,61227,17,17
93802,61202,18,18
93803,61200,21,21
93805,61219,15,16
93807,61225,29,29
93809,61226,16,16
93811,61217,23,23
93812,61230,24,24
93814,61240,8,8
93817,61231,25,25
93821,61248,23,23
93823,61234,21,21
93826,61270,16,17
93827,61253,22,22
93828,61272,66,70
93830,61254,29,29
93832,61265,23,23
93834,61282,22,22
93835,61290,29,31
93836,61281,13,13
93837,61289,9,11
93839,61301,15,15
93840,61295,22,22
93841,61305,32,32
93842,61299,5,5
93847,61300,10,10
93848,61315,37,38
93850,61311,22,22
93854,61316,21,21
93855,61312,24,24
93856,61328,25,25
93857,61330,18,18
93858,61331,18,19
93859,61333,22,22
93861,61332,21,21
93862,61336,10,10
93865,61337,17,17
93866,61349,40,40
93867,61344,20,29
93870,61350,20,20
93871,61356,19,19
93872,61355,15,15
93874,61360,18,18
93877,61359,12,12
93880,61372,10,10
93881,61374,23,23
93882,61367,20,20
93883,61382,18,31
93885,61371,8,8
93886,61373,9,9
93888,61383,23,23
93890,61381,17,17
93892,61389,39,39
93893,61384,21,21
93894,61380,6,6
93895,61386,20,20
93896,61395,27,32
93897,61401,16,16
93898,61402,9,9
93899,61385,9,9
93900,61394,11,11
93901,61403,17,17
93903,61404,28,28
93904,61406,19,19
93905,61411,6,7
93907,61420,30,31
93908,61412,24,24
93912,61426,30,30
93914,61419,14,14
93916,61425,24,24
93917,61424,22,22
93919,61433,7,7
93924,61439,11,11
93925,61440,15,15
93926,61438,16,16
93932,61450,33,33
93935,61455,16,16
93936,61462,30,30
93937,61442,17,18
93938,61441,12,12
93939,61456,20,20
93940,61454,7,7
93943,61461,11,11
93944,61465,13,13
93945,61469,17,17
93946,61470,25,25
93947,61471,21,21
93948,61446,14,14
93949,61477,13,15
93950,61475,28,28
93955,61483,33,33
93958,61482,24,24
93959,61486,19,19
93960,61494,17,17
93961,61492,12,12
93962,61493,19,19
93964,61506,25,26
93966,61495,19,19
93967,61502,14,14
93969,61511,23,23
93972,61521,20,20
93976,61522,26,26
93977,61523,17,17
93978,61524,16,16
93981,61532,19,20
93983,61531,23,23
93984,61529,18,18
93985,61536,12,19
93986,61537,22,22
93987,61538,26,26
93989,61530,16,16
93990,61544,27,30
93991,61545,37,37
93992,61547,22,22
93996,61548,11,11
93998,61552,42,44
94000,61553,39,42
94001,61556,19,19
94002,61559,16,20
94003,61558,10,10
94005,61557,17,17
94006,61561,25,26
94008,61562,17,17
94009,61566,20,20
94010,61567,21,21
94011,61569,26,26
94012,61551,20,20
94013,61568,17,17
94021,61583,28,32
94024,61582,24,24
94027,61590,22,22
94028,61581,17,19
94030,61588,14,14
94034,61607,29,39
94036,61604,8,8
94037,61606,18,18
94039,61596,26,26
94040,61611,40,40
94041,61608,19,19
94042,61605,19,19
94043,61617,23,27
94044,61610,16,16
94046,61609,23,23
94047,61612,15,15
94050,61613,23,23
94052,61618,22,22
94055,61616,19,19
94057,61630,22,22
94058,61631,17,20
94059,61632,27,27
94060,61629,18,18
94062,61628,12,12
94063,61622,15,15
94065,61623,24,24
94067,61642,20,20
94070,61643,18,18
94071,61638,40,40
94073,61644,14,14
94075,61656,26,26
94079,61657,11,11
94081,61658,33,33
94082,61659,17,17
94086,61662,30,31
94089,61673,36,47
94091,61655,14,14
94092,61661,21,21
94093,61677,20,21
94095,61676,28,28
94096,61672,36,39
94100,61678,18,18
94102,61679,24,24
94103,61671,22,22
94105,61686,22,22
94108,61689,14,15
94113,61698,22,22
94114,61688,22,22
94115,61697,62,62
94117,61701,19,19
94119,61705,18,19
94120,61702,24,24
94121,61706,14,14
94122,61708,17,17
94123,61709,25,25
94126,61719,17,17
94127,61713,26,26
94128,61720,17,20
94129,61718,45,45
94130,61725,26,26
94131,61724,19,19
94132,61733,29,31
94134,61734,15,15
94135,61741,23,23
94136,61742,22,24
94138,61740,8,8
94140,61750,19,19
94141,61739,13,13
94145,61748,21,21
94146,61755,15,17
94147,61749,16,16
94148,61756,21,21
94150,61760,27,27
94153,61767,19,19
94155,61766,19,19
94156,61772,20,20
94159,61771,20,23
94160,61783,39,46
94161,61777,24,24
94162,61778,13,16
94163,61776,23,23
94164,61759,47,48
94166,61784,24,24
94167,61788,16,16
94171,61792,21,21
94173,61800,14,14
94174,61791,22,22
94176,61787,17,17
94178,61799,19,19
94179,61770,10,10
94180,61801,22,22
94182,61808,17,17
94183,61803,22,22
94184,61822,55,103
94185,61804,20,20
94187,61818,45,50
94191,61807,21,21
94193,61823,25,25
94194,61824,20,20
94195,61829,45,50
94198,61835,17,17
94200,61840,25,25
94201,61845,27,27
94202,61848,24,25
94203,61847,20,20
94204,61853,50,58
94207,61855,20,20
94209,61836,19,19
94211,61858,30,32
94212,61854,28,28
94215,61859,6,6
94216,61864,25,25
94218,61865,17,17
94219,61863,21,21
94221,61873,20,33
94224,61878,30,30
94226,61877,10,10
94227,61882,16,17
94229,61883,32,32
94230,61890,16,17
94235,61897,22,22
94236,61906,23,23
94237,61909,18,18
94238,61905,21,21
94239,61908,24,24
94240,61907,24,41
94242,61912,23,23
94243,61913,24,24
94245,61904,40,40
94246,61918,36,37
94249,61919,22,23
94316,60144,14,14
94340,60194,25,25
94367,60229,20,20
94403,60326,34,34
94408,60333,9,13
94431,60401,12,12
94441,60424,22,22
94444,60425,19,19
94462,60487,13,13
94475,60537,44,44
94499,60627,16,16
94509,60657,17,17
94511,60651,14,14
94523,60685,18,18
94526,60684,29,40
94560,60753,26,26
94573,60767,21,21
94618,60856,14,14
94622,60867,12,12
94640,60896,14,14
94643,60915,14,14
94656,60948,9,9
94670,60969,13,13
94677,60977,16,16
94687,60976,19,19
94697,61037,16,16
94700,61043,18,18
94712,61067,11,11
94716,61086,24,24
94725,61101,24,24
94732,61120,29,31
94739,61132,23,24
94751,61166,27,27
94753,61177,20,21
94770,61210,17,17
94772,61220,33,38
94793,61255,16,16
94800,61266,15,15
94812,61291,9,9
94835,61357,21,21
94847,61407,22,23
94849,61413,27,27
94858,61447,16,16
94865,61466,9,9
94873,61507,7,8
94876,61503,23,23
94886,61560,17,18
94889,61584,30,30
94907,61680,23,23
94919,61726,16,16
94951,61837,9,9
94964,61860,10,10
94968,61869,40,40
